age,income,employment_type,marital_status,time_spent_on_platform,number_of_sessions,fields_filled_percentage,previous_year_filing,device_type,referral_source,completed_filing
28,48400,unemployed,married,90.22139009192989,11,0.7286035362946279,0,desktop,friend_referral,1
30,31953,unemployed,married,49.246556359017376,11,0.9968372615374917,0,mobile,friend_referral,1
28,43535,part_time,single,76.83201946197521,7,0.5252889385955728,0,mobile,friend_referral,1
48,95536,unemployed,divorced,119.72600737323359,10,0.4782990299637143,1,mobile,organic_search,1
45,95039,contractor,married,85.22939424829225,14,0.7569861918877041,0,mobile,friend_referral,1
61,101029,full_time,divorced,93.05535950195478,4,0.911829398654872,1,mobile,organic_search,1
23,24055,contractor,single,111.06679306755272,6,0.7889294787272164,0,desktop,organic_search,0
58,58170,unemployed,married,93.87459982385955,11,0.608545840765274,1,desktop,organic_search,1
33,117944,part_time,divorced,127.94845721646257,17,0.9861895407375323,1,mobile,organic_search,1
21,119976,unemployed,married,92.53126951198315,10,0.9970192507845276,1,desktop,organic_search,1
52,48251,unemployed,single,82.78693043706618,9,0.8623894616661085,1,tablet,social_media_ad,1
65,24532,unemployed,married,123.64544406035145,16,0.8814497793517091,0,desktop,organic_search,1
43,24924,unemployed,single,100.95612186766914,12,0.8565049975101269,1,tablet,organic_search,0
29,68037,unemployed,divorced,78.4320430292598,8,0.5545965748032667,0,desktop,organic_search,1
28,98082,full_time,married,109.43648745370727,6,0.49015848330722955,0,tablet,social_media_ad,0
54,112115,contractor,divorced,94.11345673030985,4,0.7326121028549883,0,tablet,social_media_ad,1
42,91621,part_time,single,77.0827208580341,17,0.9724877185819387,1,mobile,organic_search,1
35,97926,unemployed,single,101.90231545958686,6,0.9269753735334308,0,desktop,friend_referral,0
36,98816,part_time,divorced,96.83806995274978,13,0.4641158412944234,0,mobile,organic_search,1
40,109654,full_time,divorced,66.25162240242565,8,0.43419469991211007,1,tablet,friend_referral,1
55,90400,contractor,single,78.81352009718552,9,0.9242624726639438,0,desktop,friend_referral,0
35,119525,unemployed,divorced,137.30691332922493,12,0.767809043325963,0,desktop,organic_search,1
43,112385,full_time,single,101.62619144714103,8,0.5825926246531443,1,mobile,friend_referral,1
23,113102,full_time,divorced,126.93340952791468,9,0.737060889344921,1,desktop,social_media_ad,1
21,30702,contractor,single,106.17636400335117,16,0.5330011549614249,0,desktop,organic_search,1
61,35385,unemployed,single,124.74271968468076,5,0.968171085104552,1,desktop,social_media_ad,1
46,29336,contractor,married,111.11497268220432,8,0.8963186190790343,0,tablet,social_media_ad,0
51,85421,contractor,single,81.07342052825373,6,0.9773428100786887,0,mobile,organic_search,1
34,51225,part_time,single,112.13650224882676,15,0.512234308574014,1,tablet,organic_search,1
60,56021,part_time,married,80.94445687991066,9,0.9062022557647484,1,mobile,organic_search,0
60,23782,contractor,married,118.58738070998604,15,0.7361713731796635,1,tablet,social_media_ad,1
33,108877,part_time,divorced,104.35448103518542,6,0.5949951969855514,1,tablet,organic_search,1
19,109630,full_time,divorced,100.37545047677773,9,0.6877980130213427,1,tablet,social_media_ad,1
51,69111,contractor,single,91.22937938760505,9,0.9666303852966796,0,tablet,friend_referral,1
25,109402,unemployed,divorced,115.96886604736575,6,0.8148717324012782,0,mobile,organic_search,1
30,104585,unemployed,divorced,96.84694641833073,9,0.615949331607738,1,desktop,social_media_ad,1
59,62719,full_time,single,61.802096633099694,9,0.9999398105813747,1,mobile,organic_search,1
25,116528,unemployed,married,65.7149716624538,13,0.6074457521988328,0,desktop,social_media_ad,1
47,69037,unemployed,married,74.61455362779029,7,0.8882318700352588,0,mobile,social_media_ad,1
49,100103,contractor,single,115.68360420758334,14,0.8706264100773098,1,mobile,friend_referral,1
53,23513,full_time,single,117.20501173036007,6,0.8337559828436114,1,mobile,organic_search,1
64,33335,contractor,single,106.49995450653094,9,0.8016617758009257,1,mobile,social_media_ad,1
47,64140,full_time,single,106.28817590374213,14,0.46519923554727666,0,tablet,organic_search,1
18,100373,contractor,single,128.92269274380146,14,0.9969735662616339,0,mobile,social_media_ad,1
60,97658,contractor,single,106.85696784159992,7,0.4966256899185457,1,mobile,friend_referral,1
56,54840,part_time,divorced,112.76219131004612,11,0.7576804107240426,0,desktop,social_media_ad,1
34,51007,unemployed,divorced,99.78505326629934,12,0.5494886834259649,1,tablet,social_media_ad,1
37,76947,full_time,divorced,90.77889972010479,4,0.5012665108431176,0,tablet,organic_search,1
41,113220,unemployed,married,94.39530139498996,8,0.7356792228714288,1,mobile,friend_referral,1
39,46393,part_time,single,141.0153763857703,7,0.9018064990730401,1,mobile,social_media_ad,1
46,77480,full_time,single,78.26562874890512,19,0.6261673938773292,1,tablet,organic_search,1
39,108290,part_time,divorced,106.28623190826579,11,0.4463013361790551,1,tablet,social_media_ad,1
61,106335,unemployed,married,69.6922228441206,6,0.7742553477450738,1,mobile,organic_search,1
26,29107,contractor,divorced,87.78966899410148,9,0.859858152354037,1,mobile,friend_referral,1
54,25993,part_time,single,115.47652171931803,10,0.577650704141072,1,mobile,friend_referral,1
27,116341,part_time,single,63.80076138259298,12,0.8143538050722088,1,desktop,organic_search,1
53,113650,contractor,divorced,118.09478575948633,5,0.4454741934658017,1,tablet,friend_referral,1
54,72066,unemployed,divorced,140.95087218878533,9,0.616857033020906,1,desktop,organic_search,1
45,62942,part_time,single,107.30321033637023,7,0.6844788350275874,0,tablet,organic_search,1
45,36138,unemployed,divorced,125.2382818908604,13,0.8691781899828461,1,tablet,friend_referral,1
59,64527,contractor,single,104.9607615771574,7,0.6028850254951412,1,tablet,friend_referral,1
60,29190,full_time,divorced,114.22177708415715,10,0.6722198754379795,1,tablet,organic_search,1
38,112259,part_time,married,109.07532519967981,10,0.7770124107221572,0,tablet,organic_search,1
41,98422,unemployed,single,89.79888384672827,9,0.7744479771942105,0,mobile,friend_referral,1
59,75698,contractor,married,88.00634764814403,12,0.7106561220420419,0,desktop,friend_referral,1
57,102315,contractor,divorced,123.62914114968962,10,0.5970848258502791,0,desktop,organic_search,1
19,113710,part_time,married,99.1557228395204,9,0.8019547876573477,0,tablet,organic_search,1
25,49086,full_time,divorced,97.16455731011729,12,0.9022926070608033,1,desktop,organic_search,1
65,37322,part_time,married,96.75025964856823,7,0.49228845400367627,1,desktop,friend_referral,1
44,103569,unemployed,married,106.12813539678996,10,0.6042770697088292,0,mobile,social_media_ad,0
39,105610,contractor,married,76.28958974282418,12,0.8012490411974758,1,tablet,organic_search,1
54,23435,full_time,single,96.35712816868735,10,0.8534652951323181,1,mobile,social_media_ad,1
44,73331,unemployed,married,106.21118567729394,12,0.8688757876631563,0,desktop,friend_referral,1
46,48942,part_time,divorced,74.41828708397445,12,0.7919632116923996,1,tablet,social_media_ad,1
20,79635,contractor,divorced,104.18463455811487,9,0.6869621267273389,0,tablet,social_media_ad,0
61,49059,part_time,single,82.04746916445477,9,0.7874797626564705,1,tablet,organic_search,1
30,77557,full_time,single,106.24874924632431,12,0.4810267168865063,1,tablet,social_media_ad,1
62,72389,full_time,divorced,143.1702393382674,16,0.5246567309355463,1,tablet,friend_referral,1
27,73014,full_time,married,97.5827306225214,14,0.9565186243861457,1,tablet,organic_search,1
53,52826,full_time,divorced,78.4273292488295,10,0.9533025897101111,0,mobile,social_media_ad,1
26,50297,full_time,single,104.74167440056223,11,0.8343302949660064,1,mobile,social_media_ad,1
44,63890,part_time,single,109.48420224964609,12,0.5962283254172183,0,desktop,social_media_ad,0
51,41322,full_time,divorced,81.26154033026077,13,0.7893040026668404,1,tablet,social_media_ad,1
18,55739,full_time,married,65.6303994765884,17,0.8126749656000954,1,tablet,organic_search,1
49,29719,contractor,married,81.32281264942534,8,0.7090689621271349,0,mobile,organic_search,1
42,99553,full_time,single,99.03296633045323,9,0.849115496133743,1,desktop,organic_search,1
46,28314,contractor,divorced,90.89372912741585,16,0.41781455705109116,0,desktop,friend_referral,1
24,113831,contractor,divorced,121.5498790071164,11,0.5537324777067033,1,tablet,friend_referral,1
20,95164,contractor,single,110.34226147370964,6,0.8766702226839538,1,desktop,organic_search,1
37,97028,part_time,divorced,102.03971377925512,8,0.9632202662136307,1,desktop,organic_search,1
37,56113,part_time,single,65.10081561445823,11,0.9256526949509,1,tablet,friend_referral,1
47,35357,unemployed,married,112.6080481171173,12,0.829896021381153,0,tablet,social_media_ad,1
52,118865,unemployed,married,139.58354535418138,6,0.49929808224741223,0,tablet,organic_search,0
52,40365,contractor,divorced,117.24612768829056,12,0.621231709371178,1,mobile,organic_search,1
56,59029,part_time,married,86.84610675876391,11,0.43012761316684944,1,tablet,social_media_ad,0
44,21737,full_time,married,97.27295280668055,7,0.7839170820280411,0,desktop,friend_referral,1
43,94632,unemployed,single,109.1816011700474,9,0.6699179413699791,1,mobile,friend_referral,1
31,105474,part_time,single,127.73322405287885,4,0.743807126196558,1,desktop,organic_search,1
34,98218,full_time,divorced,85.88497730309635,11,0.9876117482047021,0,mobile,social_media_ad,1
35,47499,full_time,single,90.68971710199713,12,0.641351467013019,0,tablet,friend_referral,1
62,66157,part_time,divorced,99.13666892101502,8,0.5840260923971061,0,desktop,social_media_ad,0
46,76247,unemployed,divorced,97.38634576815622,10,0.4903627567550618,0,mobile,social_media_ad,1
37,61034,part_time,single,115.84719141282326,9,0.4861658947633974,1,desktop,organic_search,1
44,20294,unemployed,married,105.24595373340729,8,0.7111441951753907,0,tablet,social_media_ad,1
35,118072,contractor,married,72.0564648559494,10,0.8495368568656211,0,mobile,social_media_ad,1
21,44596,part_time,married,86.86435930382247,11,0.7386774779749004,1,desktop,social_media_ad,1
18,118185,part_time,married,87.44005454111796,5,0.9239755991201888,1,mobile,social_media_ad,0
18,31434,unemployed,divorced,55.701665910205506,7,0.5895234541135085,1,tablet,social_media_ad,1
43,78382,unemployed,married,118.59273345436712,8,0.7570279550063801,0,mobile,organic_search,1
62,58098,part_time,divorced,102.64850085345473,13,0.7967450266573028,1,mobile,friend_referral,1
37,24655,full_time,single,89.18641314444045,4,0.5684141660353759,0,desktop,friend_referral,1
40,103029,full_time,single,118.05220315870378,6,0.6377824636568925,0,mobile,social_media_ad,1
27,66228,full_time,divorced,106.02658806347002,4,0.7545639245804074,0,tablet,organic_search,1
28,23771,contractor,married,74.27757676076855,11,0.41255838943962836,1,desktop,organic_search,1
58,94099,contractor,divorced,112.19184912412845,9,0.9319665487591511,0,mobile,social_media_ad,1
58,76799,unemployed,married,127.45926027846355,14,0.4666384289334915,1,tablet,social_media_ad,1
22,82257,contractor,married,97.20206489965096,11,0.42853473993083036,0,tablet,friend_referral,1
18,37558,full_time,divorced,98.65901614331204,16,0.5290211720228463,0,mobile,friend_referral,1
34,119468,part_time,divorced,102.15520348225304,6,0.7013907778554935,0,mobile,friend_referral,1
39,78436,contractor,married,75.64211446767476,5,0.5972184422895,0,desktop,social_media_ad,1
51,112103,contractor,divorced,102.82839497143387,10,0.6640873647432479,1,tablet,friend_referral,1
62,52376,full_time,married,82.17005281103397,8,0.4505626594467323,0,tablet,organic_search,1
58,107458,contractor,divorced,99.86948755158325,5,0.5398627778335445,0,tablet,organic_search,0
46,97924,unemployed,single,103.31783061482116,11,0.45859647777543094,1,mobile,social_media_ad,1
21,49332,part_time,married,110.61579394502039,10,0.5378239519247522,0,mobile,social_media_ad,1
22,66737,full_time,single,111.35114820822804,9,0.8219854161055165,0,mobile,friend_referral,1
28,109031,unemployed,divorced,81.44616274335883,9,0.7451744768448484,0,desktop,organic_search,1
38,93970,full_time,single,103.75226742833657,11,0.6003825547248056,1,tablet,friend_referral,1
52,71952,unemployed,divorced,119.12182126366444,15,0.5567363601472983,0,tablet,organic_search,1
29,40991,part_time,married,76.93233201790044,5,0.9985166996339196,1,mobile,friend_referral,1
43,47472,part_time,divorced,134.9020654268385,10,0.8607206101567044,1,desktop,social_media_ad,1
36,79946,unemployed,divorced,80.55159348138034,11,0.8932265136613988,0,desktop,organic_search,1
62,46849,unemployed,married,132.54885906329906,16,0.41581878181228105,0,desktop,organic_search,1
24,21541,unemployed,divorced,80.9032380639295,15,0.43575207638747476,1,desktop,organic_search,1
64,22765,unemployed,married,98.87559202291676,14,0.8275686823375337,0,desktop,friend_referral,1
24,63074,unemployed,divorced,96.14190147954302,12,0.5150997133667218,0,mobile,friend_referral,1
43,49283,unemployed,married,72.66391209775031,9,0.6553932611243611,0,mobile,friend_referral,1
57,20769,part_time,single,113.96387399759912,9,0.5104999482136369,0,mobile,organic_search,1
22,37806,unemployed,divorced,114.99068764528782,16,0.5062431434119038,0,tablet,social_media_ad,1
38,110518,contractor,divorced,112.39482775013084,8,0.46544617101360375,0,desktop,friend_referral,0
31,22972,part_time,divorced,95.0304275227006,12,0.7565560662497424,1,desktop,organic_search,1
21,38256,full_time,married,85.96487385129562,10,0.8435808238126458,1,tablet,friend_referral,1
40,38653,part_time,divorced,121.98312965712505,3,0.4341067613755265,0,desktop,organic_search,0
59,106669,full_time,married,104.26887997733901,7,0.5653311051735865,0,desktop,organic_search,1
37,59339,full_time,divorced,84.87426701049344,9,0.7950210391866359,1,desktop,friend_referral,1
32,45757,contractor,single,104.2907404567302,6,0.635389613478115,0,desktop,organic_search,0
62,62399,unemployed,divorced,66.50594225103734,8,0.8227995324913937,1,desktop,friend_referral,1
46,64013,unemployed,single,102.15573345575132,7,0.8555369279941998,1,mobile,organic_search,1
25,117605,part_time,married,113.11548350577755,9,0.41937642155243143,0,desktop,social_media_ad,1
58,34706,unemployed,single,96.41183212670282,8,0.6285158669755819,0,mobile,social_media_ad,1
65,58231,contractor,divorced,114.21813619559768,7,0.8374833698171484,0,mobile,social_media_ad,1
36,47909,part_time,divorced,116.26440944335582,7,0.627049590134251,0,mobile,social_media_ad,1
65,96631,part_time,married,105.50631113493546,6,0.4034999217915094,1,mobile,friend_referral,1
56,77572,part_time,divorced,135.36140002920783,9,0.6017817594253925,1,tablet,organic_search,1
63,105879,unemployed,divorced,127.07911530235764,13,0.9235916538625177,0,mobile,organic_search,1
45,83767,unemployed,married,112.5466528842843,10,0.9711633362155059,1,tablet,social_media_ad,1
63,46469,unemployed,married,107.10255449207233,8,0.736309985567472,0,tablet,social_media_ad,1
44,21313,part_time,single,94.87258792880979,9,0.5838160618246155,0,mobile,organic_search,1
21,27847,part_time,married,87.0567455651688,12,0.6796385489078667,0,desktop,organic_search,1
32,70222,full_time,divorced,115.94971539153946,13,0.5417221162184034,1,desktop,organic_search,1
52,94702,full_time,married,96.01693677967873,14,0.5008754165495033,1,mobile,social_media_ad,1
54,29930,unemployed,divorced,79.71818123644593,9,0.6961211658592197,0,mobile,organic_search,1
18,23285,part_time,single,83.95682180570901,10,0.8420103933164271,1,tablet,social_media_ad,1
20,55863,unemployed,married,86.59620178827988,11,0.5334788956227225,0,tablet,social_media_ad,1
64,36704,unemployed,divorced,135.071046544522,6,0.9457223877950234,0,desktop,social_media_ad,1
41,38705,full_time,married,116.95655708135476,7,0.5009365832504001,1,tablet,organic_search,1
44,20555,contractor,married,100.68551665314983,8,0.7350469458785285,0,tablet,social_media_ad,1
57,41323,unemployed,married,108.2790036561448,11,0.8658299551217998,0,mobile,friend_referral,1
53,90968,contractor,married,110.60059851726814,7,0.5280330896133638,0,tablet,organic_search,1
51,86922,contractor,single,82.62817191296158,11,0.5778666681806323,0,tablet,organic_search,0
46,73915,part_time,divorced,76.64865765711384,14,0.43089054929997134,1,tablet,organic_search,1
41,30619,part_time,married,121.0308502237255,6,0.9663690381161838,1,desktop,organic_search,1
41,92390,unemployed,divorced,73.00554179913121,7,0.6921833160264017,1,mobile,social_media_ad,1
59,79274,full_time,single,99.65135011633868,7,0.4385837050322183,0,desktop,friend_referral,1
21,93173,full_time,divorced,85.56543022263169,10,0.898076087901391,1,mobile,social_media_ad,1
20,41225,unemployed,divorced,104.419804954981,10,0.7416064954297832,0,mobile,friend_referral,1
51,46739,unemployed,single,94.93895837336282,10,0.43317083052308114,1,tablet,organic_search,1
40,67708,full_time,married,110.67964812064311,5,0.6705379423688138,1,desktop,social_media_ad,1
40,73019,contractor,divorced,53.7767231064954,12,0.660641825581946,0,desktop,social_media_ad,1
62,96154,unemployed,divorced,122.41340447180644,7,0.4876490400638934,0,tablet,social_media_ad,1
22,27373,contractor,married,114.70767593136688,9,0.6522236854523693,0,desktop,friend_referral,1
48,55281,unemployed,married,120.23090721709151,15,0.5696842095189711,0,mobile,friend_referral,0
58,40187,unemployed,divorced,117.92774816308668,9,0.8199651371537606,0,mobile,organic_search,1
23,87863,contractor,single,106.27596193473718,8,0.40329516990374004,0,mobile,social_media_ad,1
54,117927,contractor,married,87.17301639204581,8,0.4638255660534,0,tablet,organic_search,1
27,104085,full_time,married,108.76863051934733,10,0.951189285428769,0,desktop,friend_referral,1
57,59220,unemployed,single,105.79073673287698,8,0.6599999963926849,1,mobile,organic_search,0
24,27642,part_time,divorced,117.53124229596887,12,0.5057091848049045,0,tablet,social_media_ad,1
56,99971,part_time,married,112.4329972373614,11,0.8759358621214222,0,mobile,social_media_ad,0
55,75556,unemployed,divorced,101.88461294608368,8,0.9109555600458649,0,mobile,friend_referral,1
38,53760,unemployed,divorced,108.66256454844678,12,0.5267284081011401,1,desktop,friend_referral,1
37,58192,unemployed,divorced,110.43460434393205,10,0.8281599954428713,1,tablet,organic_search,1
20,24381,contractor,single,121.76660165437809,11,0.769081414700169,0,mobile,social_media_ad,0
39,116583,part_time,divorced,134.71761798980356,8,0.847034026794853,1,mobile,organic_search,1
64,39558,part_time,divorced,111.94164231869898,8,0.8727390515439579,0,tablet,friend_referral,1
21,50782,part_time,married,110.5274627023974,10,0.7965615138359565,1,tablet,friend_referral,1
45,24782,unemployed,married,95.54007256993117,8,0.9737301750763169,0,desktop,organic_search,1
29,111417,contractor,single,93.13363670757161,6,0.9185358155429912,0,mobile,social_media_ad,1
55,74712,unemployed,single,85.48355140797386,8,0.537382892702821,0,desktop,friend_referral,1
53,114945,full_time,married,36.004788752729226,20,0.9481394777633811,0,mobile,organic_search,1
64,39462,full_time,married,83.21574976951221,9,0.6157583806638756,1,desktop,social_media_ad,1
58,80030,part_time,single,96.54541139044393,13,0.8359251108219281,1,mobile,organic_search,1
22,88519,unemployed,divorced,93.87478885227983,9,0.9088061900658507,1,tablet,friend_referral,1
30,76411,full_time,single,109.13208357105667,20,0.6618222559086009,1,desktop,social_media_ad,1
40,75206,full_time,divorced,83.91956909877759,13,0.4309051278774302,1,tablet,friend_referral,1
47,117469,unemployed,married,84.79992445570691,7,0.9697968606949795,0,mobile,friend_referral,1
54,66950,contractor,married,57.725912201187,13,0.4434880316946156,1,tablet,friend_referral,1
42,22523,unemployed,married,109.42858991113683,9,0.6088657546989544,1,desktop,friend_referral,1
65,80926,unemployed,divorced,82.2432910234296,10,0.7578683786629958,1,desktop,friend_referral,1
44,29677,contractor,single,85.67986781306271,12,0.47052202458245984,1,tablet,organic_search,1
31,95828,part_time,divorced,111.29494710313784,6,0.9029237959535608,1,mobile,friend_referral,1
65,35089,part_time,single,82.34539766957398,11,0.522053293465869,0,desktop,friend_referral,1
64,24581,part_time,single,107.60675182893532,15,0.9916021979854465,0,mobile,friend_referral,1
53,31907,contractor,single,75.86749846205586,5,0.9498600643390505,0,desktop,social_media_ad,1
56,25609,full_time,married,99.57751499721782,10,0.762733652330718,1,mobile,friend_referral,1
33,71153,contractor,single,87.80696348585644,1,0.796006053572428,0,mobile,social_media_ad,0
39,70539,unemployed,married,94.67410572852114,10,0.7201638808052042,1,tablet,organic_search,1
38,64143,contractor,single,130.2336000748606,15,0.6346623811796995,1,mobile,friend_referral,1
38,42936,full_time,single,67.21424524707857,10,0.6110248582443506,1,desktop,organic_search,1
25,70182,full_time,married,128.4482141855338,10,0.9349929440441573,1,tablet,organic_search,1
33,119524,unemployed,married,81.62449019577393,9,0.7459718356682608,0,desktop,friend_referral,1
48,115042,part_time,divorced,117.38163546531962,11,0.8939762393280231,0,tablet,organic_search,1
59,33163,full_time,single,121.34633910349525,6,0.708442626323631,1,tablet,friend_referral,1
27,79758,full_time,married,108.60924431103803,10,0.5842149533452312,1,mobile,organic_search,1
49,66057,full_time,divorced,75.63112776223983,5,0.4550556859778319,1,mobile,social_media_ad,1
51,32537,unemployed,divorced,105.4485936728718,12,0.5942180818049904,1,desktop,social_media_ad,1
26,42419,full_time,married,151.19124500646546,12,0.928070508439059,0,desktop,social_media_ad,1
34,62578,part_time,single,100.22471402480258,9,0.8271767043302617,1,mobile,friend_referral,1
28,94991,unemployed,divorced,97.98366476606114,10,0.8714979459226075,0,desktop,organic_search,1
49,94599,part_time,single,96.05886938558797,13,0.8640605296603343,1,desktop,social_media_ad,0
27,20834,full_time,single,110.31126734146459,7,0.47198345033888567,0,mobile,friend_referral,1
39,52214,full_time,divorced,98.25638323334937,11,0.495316339634698,0,tablet,social_media_ad,1
34,112934,part_time,married,105.69181019386403,13,0.5903435493004131,1,mobile,social_media_ad,1
21,22413,unemployed,single,94.15353289379671,14,0.5806172672007474,1,desktop,friend_referral,1
65,29505,unemployed,married,79.27510257390293,5,0.4396486229534391,1,tablet,social_media_ad,1
64,22105,part_time,divorced,146.4413820136856,17,0.49208290574152413,1,mobile,friend_referral,1
42,88104,full_time,single,98.06697396814658,13,0.9137381701400678,0,tablet,social_media_ad,0
38,78408,contractor,married,163.96796386583767,10,0.7534269027890221,0,desktop,friend_referral,1
54,57679,part_time,married,108.49830492093837,12,0.6053697956677849,1,tablet,social_media_ad,1
55,119096,part_time,single,111.99964405151117,8,0.7158867387180253,1,desktop,organic_search,0
18,99731,part_time,married,93.8143086095649,11,0.5567880349469734,1,mobile,organic_search,1
42,85131,full_time,married,88.14085357249745,15,0.750305390408305,0,tablet,friend_referral,1
53,84280,unemployed,divorced,94.26659761872521,16,0.4447785299415392,0,tablet,friend_referral,1
34,35762,full_time,divorced,83.35374671930997,12,0.9415904193787308,1,tablet,organic_search,1
58,78703,part_time,married,81.50638363298205,13,0.5442679508101689,0,desktop,friend_referral,1
41,101434,full_time,married,135.69202110827737,12,0.8914453011625677,0,mobile,social_media_ad,1
19,83079,full_time,single,115.9950521133576,6,0.7959993197947104,0,mobile,social_media_ad,1
57,41577,part_time,divorced,129.96370248708132,9,0.7138041654540004,1,desktop,social_media_ad,1
32,21214,full_time,single,122.49799379277036,10,0.9578778764306773,0,tablet,social_media_ad,1
49,106339,contractor,married,87.97256870996048,9,0.4940879081926922,1,desktop,social_media_ad,1
56,68114,full_time,single,69.20628332991114,10,0.47156648216139985,1,desktop,social_media_ad,0
23,109234,full_time,married,90.79713658606326,7,0.5931160790940626,0,mobile,social_media_ad,1
18,83230,unemployed,divorced,101.83663638023226,12,0.898132735911013,0,desktop,friend_referral,1
64,52980,unemployed,divorced,122.88686236918633,9,0.42112087371414086,0,tablet,organic_search,1
40,87194,part_time,married,98.90790704643051,12,0.543643424385604,0,desktop,social_media_ad,1
56,97806,part_time,divorced,159.32731590352034,8,0.6548213150120006,0,desktop,social_media_ad,1
34,57792,unemployed,married,91.34608018860293,10,0.8277645931229249,0,desktop,friend_referral,1
51,65807,contractor,single,111.82115204896382,18,0.5795878405665043,0,tablet,friend_referral,1
58,42301,full_time,married,88.02818216408585,6,0.6688674677384284,0,desktop,organic_search,1
46,25141,contractor,single,108.12564771644689,13,0.6021102945226969,1,mobile,organic_search,1
26,33777,contractor,married,97.48853137189097,6,0.4552361528354214,1,desktop,friend_referral,1
30,58346,unemployed,divorced,95.0267808550819,9,0.8432055908987521,0,desktop,social_media_ad,1
23,74703,part_time,married,87.62415794208417,15,0.6768276378666899,1,mobile,social_media_ad,1
23,114977,full_time,married,102.95084812862473,8,0.8875072717168578,0,mobile,social_media_ad,1
37,67819,part_time,married,116.72345852935291,8,0.8168157502324833,0,mobile,social_media_ad,1
20,48469,contractor,divorced,80.49867271589568,7,0.434689120113716,0,mobile,social_media_ad,1
34,23845,contractor,married,99.02854010055837,13,0.7000455402977671,1,mobile,friend_referral,1
29,43290,part_time,divorced,109.86268141311274,4,0.9945133741692241,0,mobile,organic_search,1
65,50699,part_time,married,113.65782215346017,7,0.5847221571195649,0,tablet,organic_search,1
64,64252,unemployed,single,137.2605569436755,12,0.6957748602937854,1,desktop,friend_referral,1
62,118682,part_time,married,111.57356892100475,9,0.7912194662044243,0,tablet,social_media_ad,1
18,23293,part_time,single,91.9995580552978,11,0.5213593602279374,0,tablet,friend_referral,0
34,77089,unemployed,divorced,88.63996883179995,8,0.8215043262190251,1,mobile,organic_search,1
20,36608,part_time,divorced,88.3948365127682,7,0.7958660058650076,0,desktop,organic_search,1
43,86273,contractor,married,87.28046446796199,10,0.6249762800316926,0,tablet,organic_search,1
32,36619,part_time,divorced,104.31472037214782,13,0.5706635603878595,0,desktop,organic_search,1
53,98006,full_time,married,108.4110048941953,15,0.9514616207668594,1,desktop,friend_referral,1
49,107908,contractor,divorced,116.49089630773574,3,0.47621414361828224,0,mobile,social_media_ad,1
49,101653,unemployed,single,113.29989453270476,10,0.6592184747873111,1,desktop,social_media_ad,1
21,34779,contractor,divorced,124.9221430928877,11,0.8601901769332772,1,tablet,friend_referral,1
35,71040,unemployed,single,86.62158312281272,9,0.48888225728523227,1,tablet,social_media_ad,1
36,114830,full_time,married,132.72968371266396,8,0.9597565201245649,0,mobile,social_media_ad,1
60,76325,full_time,married,87.40688203320474,18,0.7157514440587467,1,tablet,social_media_ad,1
52,41630,contractor,married,106.95864716350529,13,0.7028893926922605,0,mobile,social_media_ad,1
57,32178,part_time,single,96.10482642033669,9,0.6545664464795873,1,tablet,organic_search,1
31,39935,contractor,married,99.52208424780869,6,0.9204701148967289,1,tablet,social_media_ad,1
50,67258,contractor,married,113.44577526434519,4,0.9690648452882363,0,mobile,friend_referral,1
31,42784,full_time,single,71.23159661362455,14,0.6280408157306667,1,desktop,organic_search,1
51,83722,unemployed,divorced,83.38551473892353,7,0.7254361901500428,1,mobile,organic_search,1
21,43027,contractor,married,114.98453470493864,10,0.5892538796992943,0,desktop,friend_referral,1
41,116544,part_time,divorced,99.95694767617563,6,0.6208100570028102,1,desktop,social_media_ad,1
46,77853,full_time,divorced,94.8676436536994,5,0.41700013637354816,1,mobile,organic_search,1
36,87359,contractor,married,77.58118876673245,15,0.8715612906462501,1,mobile,friend_referral,1
23,92388,contractor,married,95.0077837533954,15,0.9815998844554276,0,mobile,friend_referral,1
50,98608,part_time,single,113.61893883133939,7,0.8617159311086122,1,desktop,social_media_ad,1
57,96669,contractor,single,88.73053761708668,9,0.7109268524568748,1,desktop,social_media_ad,1
36,35111,contractor,married,127.28126693716867,11,0.8965059958846688,0,desktop,friend_referral,1
18,52312,contractor,divorced,121.53769861605251,11,0.9147274258498441,1,desktop,social_media_ad,1
22,44161,contractor,single,92.99894190962458,15,0.7267135785569674,0,mobile,friend_referral,0
44,87313,part_time,single,88.11302534420078,13,0.962294491407929,0,mobile,social_media_ad,1
33,70374,contractor,married,44.71043328851526,14,0.4181021158341942,1,desktop,social_media_ad,1
23,44014,contractor,married,78.46277916117268,9,0.4060576058971226,1,tablet,friend_referral,1
57,100308,contractor,married,77.23327326880221,5,0.44887561849880375,1,mobile,friend_referral,1
30,66389,full_time,married,71.38067138130609,10,0.434714629272071,0,tablet,social_media_ad,0
65,38161,part_time,single,99.28047044646782,16,0.6547665926693205,0,tablet,friend_referral,1
52,27490,full_time,single,106.24161120652226,13,0.964192662353192,1,tablet,organic_search,1
36,44502,full_time,single,136.29310684546925,10,0.8051341299951618,1,desktop,social_media_ad,1
29,55757,part_time,divorced,101.32981322801389,3,0.795671716746674,1,mobile,organic_search,1
33,61111,full_time,single,59.328924243100175,13,0.6309316254021278,0,tablet,organic_search,1
60,118273,full_time,single,85.045119373267,10,0.7202598737075417,1,desktop,organic_search,1
27,103245,full_time,married,112.21128551084603,10,0.5825048179266539,1,mobile,friend_referral,1
